number,progress,title,like,contents,answer,category,sday,eday,proponent
587152,청원종료,해외에서 대한민국에 귀국하고 싶어도 할 수 없습니다. 도와주세요!!!!!,864,"저희 두명의 아이들이 단기 어학연수차 뉴질랜드에 있다가 코로나 사태가 심각해져 뉴질랜드 공항을 폐쇄한다는 통보를 받고, 급하게 비행티켓을 변경하여 구매했습니다.  그러나 어제 공항 출국 과정에서 경유국에서 갑작스럽게 거절을 통보하는 바람에 비행기를 타지도 못한채 다시 돌아올 수 밖에 없었습니다. 
뉴질랜드 대사관에 문의를 하니  지금은 그 어떤 항공권도 구할 수 없다고 합니다.

하루가 지난 오늘 오클랜드상황은 코로나확진자가 급격히 증가하였고 뉴질랜드내 학교들이 갑작스럽게 한달간 휴교를 한다고 통보를 받았습니다.
아이들이  부모도 없는 타국에서 코로나확진이 증폭하는 상황에 묶여 아무것도 할수 없이 공포와 불안에만 떨고있습니다.

비단 이런 상황이 저희뿐만은 아닐 것 입니다. 뉴질랜드와 호주에 저희와 비슷한 처지에 있거나 그곳에서 귀국을 희망하는 대한민국 국민들이 있으니, 국가 차원에서 (대한항공등)민간항공사을 통해서 임시항공편을 속히 열어 주시기를 바랍니다.

코로나가 급격히 증가하고있습니다. 사태가 더 커지기 전에 발빠르게 자국민 보호 차원에서 선제적 조치를 해주시길 간곡히 부탁 드립니다.",,안전/환경,2020-03-25,2020-04-24,naver
587153,청원종료,박사방을 본 성범죄자들의 신상을 성범죄자e알리미에 등록해주시길 요청드립니다.,3037,"2018년 부터 진행 되어 왔지만 최근에서야 이슈가 된 성착취 성고문을 일삼아 온 ‘박사방’, ‘엔번방’을 본 잠재적 성범죄자 들의 신상을 성범죄자e알리미 내의 지도 검색과 같은 방법으로 지역주민들이 쉽게 볼 수 있도록 공개 해주시길 요청드립니다.

이들은 이미 악랄하고 잔인했던 성고문을 방관하며 희열을 느끼던 성범죄자들입니다. 이 성범죄자들을 성범죄자 e알리미 내에 있는 지도 검색을 이용하여  시 군 구 별로 내 주변에 악랄했던 성고문을 지켜본 성범죄자들이 있는지, 정확히 어디에 사는지, 이름은 무엇인지, 연령대가 어떻게 되는지 등의 자세한 26만명의 신상정보를 국민들이 보다 간편하고 편리하게, 누구나 볼 수 있도록 만들어 주시길 간곡히 부탁드립니다.

많은 분들이 아시다시피 텔레그램 내 ‘박사방’, ‘엔번방’의 성고문과 성착취는 현재 진행형입니다. ‘박사방’, ‘엔번방’에서 파생된 방이 여럿 이며, 이 방들도 박사방과 마찬가지로 성고문과 성착취가 진행되고 있습니다. 박사방은 빙산의 일각일 뿐입니다. 저는 이 채팅방에 속한 이들이 계속해서 동일한 성범죄를 저질러 갈 것이라고 믿어 의심치 않습니다. 이번 박사방에만 피해 여성이 74명이며 이중 16명이 미성년자 라는 사실을 절대 잊지 않아주셨으면 좋겠습니다.

다시는 이런 일이 일어나지 않도록 이들의 신상 정보를 지역 별로 지역 주민들이 쉽게 확인할 수 있도록 낱낱이 공개해주시길 간곡히 부탁드립니다.",,인권/성평등,2020-03-25,2020-04-24,naver
587154,청원종료,(민식이법) 어린이보호구역의 실질적인 대안,5234,"2020년 3월 25일 부터 특정범죄 가중처벌법 제 5 조의 13 어린이 보호구역에서 어린이 치사상의 가중처벌법이 개정 되었습니다.
어린이 보호구역에서의 사고를 줄이고자 시행된 법이지만 음주운전 사고와 비슷한 과한 처벌에 국민들의 반발이 커지는듯 합니다.
어린이보호구역에서 제한속도를 준수하고 어린이의 안전에 유의 하면서 운전 하여야할 의무를 위반하여 어린이에게 죄를 범한경우인데 안전에 유의 하며 운전을 하였다 하더라도 갑자기 튀어 나온 어린이를 5일 미만의 부상정도의 상해에 입히더라도 징역이나 벌금 형으로 시작이 되어 억울한 국민이 나올수도 있을거라 생각이 듭니다.
운전자의 안전 운행도 정말 중요하지만 어린이의 교통안전교육도 중요하다고 생각이 듭니다.
어린이보호구역에서의 교통사고를 줄이기위한 교통사고의 근본인 차량 통행을  금지 시킬수는 없으니 어린이에게 교통안전교육을 의무교육으로하고 교육되는 시간을 많이 투자하며 참여형 교육이나 체험형 교육 또는 학교나 유치원등 실제 어린이보호구역에서의 어린이들에게 횡단보도 통행방법이나 생활도로에서의 우측가장자리 통행방법등의 실무교육이 이루어져서 안타까운 사고만큼은 줄일수 있지 않을까 합니다.
어린이에게 기본 의무교육과 많은 시간의 투자로 교통안전교육을 통해 기대되는 효과로는 어린이보호구역에서의 어린이의 안전과 나아가 성인이 되어서도 습관적인 교통안전 의식이 자리할것이라 봅니다.
운전자도 처벌이 강화된 어린이보호구역에서 제한속도준수와 어린이의 안전에 유의하며 상호 주의를 기울인다면 어린이보호구역 교통사고를 줄이는데 큰 도움이 될것이라 믿습니다.",,육아/교육,2020-03-25,2020-04-24,naver
587155,청원종료,한달에 700만원인 폐암 치료제 타그리소 1차 치료를 건강보험 급여로 등재시켜주십시오,4748,"안녕하십니까 저는 20대초반의 대학생입니다
모두 꼭 뒤돌아보지 말고 봐주셨으면 좋겠습니다
저희 어머니는 얼마전에 서울의 대학병원에서 폐암 4기 진단을 받으셨습니다 
다행인진 모르겠지만 유전자가 맞다고 표적치료를 시작하자고 하였습니다 
독성항암제에 비해 부작용도 적고 효과가 커서 다행이다 생각하였지만 그것도 잠시뿐이었습니다
의사의 말로는 건강보험이 적용되는 비교적 값싼 치료제와 비급여  비싼 치료제중에 고르라고 하였습니다
건강보험이 적용되는 지오트립(항암제이름)을 쓰고 후에 내성이 생기면 2차 치료로 타그리소(항암제 이름)를 사용하는 방법과 처음부터 타그리소를 쓰는 방법이 있다고 하였습니다
하지만 전자는 도박이나 다름없었습니다 지오트립을 사용한 후에 타그리소를 쓸 수 있는 확률은 40~50%에 지나지 않는다고 하였습니다 만약 저 확률에 들지 않는다면 지오트립이 얼마가지 않아 내성이 생기게 되면 독성 항암제를 일찍부터 사용해야하고 그것은 환자의 몸에 큰 무리가 갈 수 있기 때문입니다 (독성 항암제는 머리가 빠지고 구토를 하는 부작용 심한 일반 항암제)또한 지오트립을 사용하다가 오히려 병이 악화되어서 후에 가장 좋은 치료제인 타그리소를 사용하지 못할 수도 있다고 하였습니다
저는 어머니 생명을  치료제가 값이 싸다는 이유만으로 40~50%확률의 도박에 맡기고 싶지 않았습니다
의사의 권유도 있었고 나중에 혹시라도 병이 악화되어 후회할까봐 처음부터 가장 효과적인 치료제인 타그리소를 처방해달라고 하였습니다
효과좋은 치료제를 받아들고 안심하는것도 잠시, 건강보험에 적용되지않는 비급여 치료제라 한달에 700만원이라는 거액의 치료비가 발생하게 되었습니다
한달에 700만원은 대학생 신분인 저는 알바만으로는 턱없이 부족하고 그리고 도저히 일반 가정에서는 쉽게 부담할 수 없는 가격인데 그렇다고 이 치료제를 쓰지 않으면  암은 더 악화되기에 울면서 치료제를 쓰고 있는 실정입니다
보통 타그리소가 효과가 있는 기간이 20개월정도라고 하였는데 그렇게 되면 1억 4천만원이 약값으로 들게되는것입니다 물론 20개월은 평균이며 의사가 효과가 계속 있으면 3년 5년 이렇게도 쓸 수 있다고 하였습니다
일반적인 서민가정에서는 경제적 사형선고나 다름없는 가격입니다...
부디 대통령님의 공약처럼 돈이 없어서 치료를 받지 못하는 그런 일이 발생하지 않도록 꼭 타그리소 1차 치료를  국가에서 일정부분 부담해주는 건강보험 급여로 적용시켜주시면 정말 감사하겠습니다
생명을 위협하는 질병인데 치료비때문에 치료제를 고민하는 슬프면서 안타까운 상황입니다
여러분의 청원 한번으로  저희 어머니 나아가 돈이 없어 타그리소를 쓰지못하는 폐암 환자와 가족들에게 생명의 불씨를 살리는 큰 힘이 될것이라고 감히 확신합니다
폐암 환자들과 가족들은 생명과 돈이라는 두가지 딜레마 때문에 가슴이 답답해서 오늘도 밤잠을 설칩니다 정말 하루가 급합니다
이 청원을 보시게되면 가족과 친척 지인을 통해 널리 알려주시면 정말 감사하겠습니다
제발 저희 어머니를 비롯해 폐암으로 고통받는 많은 환자들을 도와주시기 바랍니다
긴 글 읽어주셔서 감사합니다 모두 편안한 하루 보내시기 바랍니다",,보건복지,2020-03-25,2020-04-24,kakao
587156,청원종료,외국인 대상 격리비용과 검사비용 지원을 중단해주십시요,4055,"먼저 코로나사태로 고생하시는 의료진분들과 자원봉사자분들 그리고 함께 힘써주시는 모든분들에게 감사의 말씀을 전합니다.
정부는 내.외국인 입국자에게 자가격리 또는 시설격리로 14일 이상 격리됐을 때  1인 45만 9000원을 지원한다고 하였습니다. 뿐 만 아니라 외국인의 검사비용까지 정부에서 지원한다고 하였습니다. 이처럼 외국인에 대한 지원은 명백한 세금낭비입니다. 세금낭비라는 지적에 질본 정은경 과장은 국민들의 2차, 3차 감염을 막기 위함이라고 하였습니다.  정부에게 묻고 싶습니다. 국민들의 안전을 생각한다면 한시적인 외국인 입국제한이 먼저 선행되어야 하는게 아닐까요? 앞으로 더많은 교민들이 국내로 입국할텐데 우리 국민들에게만 지원을 해주십시요. 한국은 자선사업가가 아닙니다. 우리 국민들도 자선사업가가 아닙니다. 제발 제대로된 올바른 방향으로 국민들의 세금을 써주시길 바랍니다.",,보건복지,2020-03-25,2020-04-24,naver
587157,청원종료,성범죄자가 피해아동에게 접근할 수 없는 범위가 고작 100m? 5km로 늘려주세요!,1384,"안녕하십니까? 저는 대한민국의 평범한 국민이자 누군가의 소중한 자식이며, 누군가의 부모가 될 한 사람으로서 간곡히 청원합니다.

올해 12월, 1년도 남지 않은 시간.
전 국민을 경악하게 했던 성범죄자 조두순이 출소합니다. 

아동·청소년의 성보호에 관한 법률에 따르면 성범죄자가 피해 아동에게 접근할 수 없는 범위는 고작 100m에 불과하다는 사실을 알고 계신가요?

2019.5.29 [MBC 실화탐사대] 방송에 따르면, 조두순의 아내는 법적으로 이혼하지 않은 상태로 피해 아동의 가족이 살고 있는 곳에서부터 약 800미터 이내에 거주하고 있다고 합니다.

성인남성 평균 100m 달리기가 약 15-20초 이내라고 가정하면, 상식적으로 아동은 그 사이에 안전한 곳으로 대피할 수 없습니다. 건강한 성인 여성이라도 피하기 힘들 것이라고 생각합니다.

작년 12월, 한 아동 단체에서 성범죄 피해 아동·청소년의 주거지·학교로부터 500ｍ 이내에 성범죄자가 접근할 수 없도록 [조두순 접근금지법] 제정을 요구하였으나 지금까지도 바뀐것은 없습니다...

그리고 전 국민을 분노케 한 텔레그램 성범죄자들이 솜방망이 처벌을 받고 끝나지 않을까, 나중에 피해자들이 성인이 되면 보복하려 들지 않을까, 생각만 해도 굉장히 치가 떨립니다. 

이런 세상에 과연 어떤 부모가 아이를 낳고 싶을까요? 

한 사람의 인격을 짓밟고
한 가정을 처참히 망가뜨리는
성범죄는 살인이나 마찬가지 입니다.


성범죄자가 도보가 아닌 차량으로 이동할 수 있고, 피해아동이 혼자 있다는 가정하에 최대 5km 로 늘려주세요.


더 나아가 단순히 아동뿐만 아닌 성인이 될  우리 아이들을 위해, 
모든 성인 피해자에게 까지도, 
5km 이내 성범죄자가 접근할 수 없도록 관련 법 개정을 촉구합니다.",,안전/환경,2020-03-25,2020-04-24,naver
587158,청원종료,코로나 검사 및 치료를 위해 입국하는 외국인에 국고가 낭비되지 않게 해주세요,5250,"현재 유럽발 입국자에게 무상으로 코로나 검사를 하고 확진자에게 치료비 및 생활비를 지원한다고 합니다. 
자국민을 보호하기 위한 조치라고 하지만 자칫 입국을 무제한으로 열어둔다면 이를 이용해 코로나 검사 및 치료를 받으러 오는 외국인이 증가할 수도 있을 것입니다. 
의료시설이 부족하고 의료비가 비싼 나라에서 한국으로 유입될 수 있는 인원이 제한될 수 있도록 아래와 같이 제안합니다. 

-외국인에 대해 검사비를 지불하도록 해주세요. 
-확진일 경우 본인부담금을 내게 해주세요. 
-생활비는 지원하지 말아주세요. 

국고가 더이상 낭비되지 않도록 다시 한 번 고려해주시기 바랍니다.",,외교/통일/국방,2020-03-25,2020-04-24,naver
587159,청원종료,청송 면봉산풍력발전 뇌물비리 인허가 및 주민 배신에 의한 개발고시인가 취소에 동참여 주세요,392,"청송 면봉산풍력발전저지 주민연합대책위원회 성명서
https://www.facebook.com/groups/1054477291589051/
https://twitter.com/network_sns

환경보호 자연주의 국민 여러분!!!
청송 면봉산 풍력개발단지 조성 반부패 불법 뇌물에 의한 인허가 무효 주장 의혹의 실체를 만천하에 공개 합니다

우리나라 「헌법」 제1조 제1항은 대한민국은 민주공화국이며, 제2항에서는 대한민국의 주권이 국민에게 있음을 규정하고 있다. 국민주권은 국가의 의사결정이 종국적으로 국민에 의해서 이루어짐을 의미한다. 즉, 「헌법」을 제정하는 힘은 국민만이 독점하며, 공동체의 의사결정은 항상 국민에게 그 근거를 두어야 한다. 민주주의정치는 국민주권에 의하지 않으면 안 된다고 하는 것은 아니다. 그러나 본래의 민주주의가 국민에 의한, 국민을 위한 정치인 이상, 국민이 정치의 원동력이라는 것이다.

의혹1 반부패 부정 뇌물에 의한 인허가 약1,400 비자금 조성자금. (2019.09)

의혹2 면봉산풍력발전단지 개발행위 고시등 개발 관련 인허가에 대한 청송군수의 부당 의혹 조치에 대한 진실 2013.01-2020.02 (환경평가 포함)

국민 여러분들과 시민사회단체 동지들및 세상에 분노의 피눈물 절규의 공분으로 산자부.환경부.산림청.한국전력.남동발전.경상북도.청송군 적폐 비호 일당의 협잡 의혹을 국민 여러분들과 진실의 문을 열고자 호소 합니다,

힘껏 열렬히 도와 주세요... 국민여러분들과 시민사회단체 동지들과 함게 한점의 의혹 없이 진실을 밝히고자 하는 청구 항목들 , 우리는 국민의 알권리에 의하여 아래 밝혀지지 않은 진실을 알 권리가 있다...

1. 지금 면봉산은 풍력발전 이라는 반사회 공익 개발로 공공의 이익을 현저히 위반 파     괴로 푸른 녹색의 산림지 .멸종위기 동식물. 자연생태계. 청송군 안덕·현동·현서면 등     3개면 주민들의 청정산소공급지가 무차별 죽음의 사지로 내몰리고 있습니다

2. 주민들의 동의 위반,처절하고 비열한 청송 면봉산풍력발전단지 조성공사 배신으로      우리 3개면은 자연유산의 터전을 송두리째 죽음의 사지로 파괴되는 현실을 피눈물로     힘없는 민초들의 삶과 생존의 터전이 죽어나고 있습니다...
3. 청송 면봉산 인간과 동물.산림이 공존하는 Eco Green World는 어디로?

4. 도대체 이 수많은 청정 산소 공급지 1급 무차별 산림 벌목은 누가.언제.왜.무슨 권한     으로 무차별 벌목을 하였는지?

5. 국가.청송주민.환경단체가 보호 하던 멸종위기동식물의 서식군락지 파괴? 자연생태계     보호 대책?

6. 주민들의 자연환경보호 메아리 는 웃기네 하면서 파괴 진행중? 도로 공사등 사용등     근거는 ?

7. 토지수용개발고시 조건이행과 사유재산에 대한 침해를 청송군수는 나 몰랑 배신의      완판 모르쇄로 눈감고, 청송군의회 의원 나리는 관련 인허가 뇌물 2억원 비리로 반     부패 부정 처벌 6년을 대법원에서 2020.01.20 확정되고,

8. 뇌물을 준 청송풍력발전은 군의원에게 뇌물을 제공한 혐의(뇌물공여)로 기소된 발전     소 사업자 조모씨는 징역 2년에 집행유예 3년을 선고받았다.

이렇게 되면 청송풍력발전 개발행위.실시인가는 무효.효력정지 해당 사유가 아닌지?

9. 이렇게 인허가 뇌물 사건으로 처벌중인 사실속에 시공사 금호건설은 벌목.자연생태     계 파괴.도로공사.풍력발전 설치용 설치대등 공사를 밀어 붙이고

10. 한국남동발전은 2019.09 청송풍력발전단지 개발자금 1,400억을 메리츠등과 조달      성공 자축하고 ,금호산업 시공계약은 658억인데 그럼 약 800억은 오데로???

11. 2020.03.22 현재 면봉산 풍력단지개발 공정.자금집행율은 0.5라고 시공사가 그러      는것 같은데 시공비 658억중 1/3 약 200억이 이상이 집행된거 라면 기성공정율은      30%이상 진척중?

12. 그렇다면 대구지방환경청의 2013.1-2020.01.20 까지 4차에 걸친 환경평가 승인      보완.협의등 조건부승인 날자는 무시한 공사? 웃깁니다. 청송군수는 이러한 사실을      알고도 묵인? 동조? 은폐? 조작 동의? 공권력 위에 군림하는 청송푼력발전단지의      막강한 힘....

13. 그리고 청송군수가 면봉산풍력발전 개발고시.실시인가 고시 일정
(가) 2013.01-2020.02.26까지 고시일자.내용과
(나) 면봉산풍력발전측의 공기.공정율. 개발비,2019.11 출자금 100억 출처?
(다) 산자부와 한국전력이 자회사 한국남동발전의 면봉풍력발전을 위해 국가 국영기업이       민간회사 개발사업에 투자금 1,400억원의 조성 보증을 한 근거
(라) 사업타당성 검토서및 재무회계 자금 집행을 탈탈탈 털면 뇌물비자금.주민협의회 명      예훼손성 업무방해 공작 작전 후원금등 전체 자금집행을 털어서 투명한 재원을 밝      히면 되겠네요,
(마) 면봉산 풍력발전단지 뇌물 부정 반부패 인허가 사건으로 형사처분 진행중에 1,400      억을 보증한 국영기업의 간큰 행위...
(바) 면봉산풍력발전측 전대표가 개인 일탈과 사비로 뇌물을 주었을리가 100% 없는데 
(사) 풍력발전측 재무회계 배임.횡령.불법비자금 조성 회계.재무.통장 압수수색으로 면봉      산풍력발전측에 죄를 묻지 않고, 전대표 개인에게만 최벌을 하고 법인에게는 면죄      부를 준 검찰.국세청.산자부.청송군의 부실한 감독등
(아) 총체적인 ""청송 면.봉.산.풍.력.개.발 공.권.력 적폐 일당의 철저히 계획된 작전의       합주곡""입니다 (청송 면봉산 불법 인허가 뇌물 사건으로 군의원.면봉산 풍력발전 전      대표가 뇌물 사건으로 대구지방검찰청 반부패수사단에서 특경 뇌물로 기소 당해 대      법원 처분 확정까지 재판 일정은 2018.10-2020.01.20)

이제 청송면봉산풍력발전단지 무자비한 법과 원칙 주민들에 대한 처절한 개발 적폐 비리의 진실을 국민여러분들과 시민사회단체 동지들에게 호소하고 동행하여 적폐들의 추악한 먹이사슬의 진실을 만천하에 밝히고자 합니다

우리 청송군 안도.현동.현서 면봉산 풍력발전저지주민연합대책위원회의 생존을 건 사투에 국민여러분들과 시민사회단체동지들의 적극적 결집으로 2020.04.15 총선 이후 국회 1호 국정감사와 특별검사 청원으로 진실을 밝혀 뇌물 비리로 얼룩진 청송 면봉산 풍력발전단지 개발 취소 .실시계획인가 취소가 이루어 질수 있게 도와주세요.
힘없고 빽없는 나약한 청송의 농군들의 피눈물 맺힌 절규로 호소 드립니다

2020.03.22
청송 면봉산풍력개발단지저지 주민연합대책위 
                             위 원 장 이**
    부위원장 김** (대외협력)
          사무국장 남**외 운영이사회 일동
2020.03.22. 조회 973,815 / 공유 890,426

https://civilnet.net/actions/?bmode=view&idx=3541097&back_url=&t=board&page=1

 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]",,안전/환경,2020-03-25,2020-04-24,facebook
587160,청원종료,긴급생계자금을 모두에게 공평히 지급해 주십시오.,23549,"지금 우리나라는 코로나로 인해 마비가 되었다고 해도 과언이 아닌 수준입니다. 우리나라의 대응이 매우 모범적이라고 언론에서는 말하고 있으나 코로나를 확산시키지 않기 위해 움직임을 최소화 하고 있는 국민들의 입장에서는 체감이 되지 않는 일입니다. 나라의 권고와 방침에 최대한 따르고 있는데 막상 현실을 보면 경기는 침체 되었으며 모든 사람들이 어려움을 겪고 있습니다. 그런 상황에서 차상위 계층, 중위소득 100%이하 등 모든 사람이 아닌 특정한 기준에 따라 분류된 사람에게만 긴급생계자금을 지원한다는 것이 이해되지 않습니다. 나라에 세금을 성실히 내고 나라의 권고대로 움직였음에도 불구하고 아무런 지원을 받을 수 없는 사각지대에 위치한 사람들이 많습니다. 차상위 계층. 기초생활수급자 와 같이 어려운 사람들은 긴급생계자금이 아니더라도 원래 받을 수 있는 지원금이 있습니다. 긴급생계자금은 이러한 국가적 재난 상황에서 모든 국민의 생계를 위해 지급하는 것 아닙니까?  그러면 모든 국민에게 경기도와 같이 같은 금액을 3개월 이내에 사용하는 지역화폐를 지급하는 방식으로  하여 돈이 다시 원활하게 움직여 경제를 회복하도록 하는 것이 옳지 않겠습니까? 또한 각 시와 도에서 시민과 도민들을 선별하는 비용도 상당합니다. 대구에서는 총선에 인력이 필요해 당장 긴급생계자금을 지급하기 어렵다고 하던데 선별하지 않고 지급하면 선별비용도 들지 않고 인력도 많이 필요하지 않으니 빨리 일처리가 되지 않겠습니까? 정말 지금 하고 있는 정책이 누굴 위해 어떤 목적으로 사용되어야하는지 다시 한 번 생각해보시길 바랍니다. 그리고 긴급생계자금의 뜻도 다시 한 번 숙고해보시길 바랍니다. !긴급!하게 !국민!들의 ! 생계!를 위한 것 아니겠습니까? 갑작스러운 바이러스로 인해 잠도 잘 못 주무시고 일하고 계신 것 알고 있습니다. 하지만 모두가 힘든만큼 우리를 대표하는 중요한 임무를 가지고 있다는 것을 다시 한 번 마음에 새기고 힘써주십시오. 감사합니다.",,정치개혁,2020-03-25,2020-04-24,naver
587161,청원종료,민간 차원 '미국 코로나 극복 마스크-휴지 보내기' 운동을 벌입시다.,355,"세계 여러나라가 코로나19로 인하여 여러 아픔을 겪고 있지만
미국은 세계경제의 중심이자 우리나라 안보와 경제의 핵심요소입니다.
한국전쟁 이후 혈맹관계일 뿐만 아니라 국내 코로나19 초기단계에서
세계 각국이 한국 경유 입국금지를 할때, 입국금지를 하지 않고 한국에 대한 포비아를 막았습니다.
외환보유고 부족 논란이 터졌을때는 빠른 한미통화스와프 체결로 역시 큰 도움을 줬습니다.

현재 미국은 코로나19로 큰 어려움에 있습니다. 민간 차원에서도 향후 한미관계를 고려하여
마스크, 혹은 휴지 등을 모아 보낸다면 큰 도움이 될 것입니다.",,보건복지,2020-03-25,2020-04-24,naver
587162,청원종료,요가와 필라테스 관련 ‘사업자’와 ‘지도자’의 코로나19 피해 구제 관련하여 요청 드립니다.,3088,"‘문화체육관광부’ 산하 ‘대한체육회’의 인정단체인 ‘대한요가회’입니다.

 3월 21일, 정세균 국무총리의 ""종교•체육•유흥시설 보름간 운영중단 강력 권고""에 따라 대부분의 ‘요가’, ‘필라테스’  체육시설업은 영업을 중단하고 정부의 코로나19 대응에 동참하고 있습니다.

 현재 대한민국에 약 1만여 개 이상의 요가, 필라테스 센터가 운영 중입니다. 이를 통해 국민 중 최소 300여 만명 이상의 수련자가 건강을 유지하고 있습니다.

 또한 이 업과 관련하여 3만명 이상의 운영자와 지도자가 생업을 영위하고 있습니다. 이들은 체육교육, 특히 요가와 필라테스가 육체와 정신 건강에 얼마나 큰 이로움이 있는지 깨닫고 나누기 위해 최선을 다하는 사람입니다.
 의료, 교육, 복지, 건강 분야의 모든 종사자가 중요하지만 근본적으로 인간의 행복과 타인의 건강을 위해 기꺼이 인생을 던진 이들입니다.

 이렇게 민간체육시장에 있어서 큰 비중을 차지하고 있고 그 사회적 역할도 충실히 하고 있지만 정부로부터 사업적인 지원은 거의 없으며 지도자 관련하여서도 직업적 혜택은 전무한 것이 현실입니다.

 이러한 상황을 개선하기 위해 누구보다 대한체육회와 대한요가회의 임직원 그리고 전문가들이 희생하고 노력하여야 한다고 생각합니다. 
 그런데 대한요가회가 대한체육회에 입성한지 3년차인 지금 코로나19의 엄습으로 길게는 2개월 넘도록 급여 없이 생활해야 하는 상황으로 이들이 내몰리게 되었습니다.

 국민의 대다수가 어려운 시기인 줄 압니다. 
 하지만 그동안 정부의 공적인 국민건강증진 업무를 적은 수입에도 묵묵히 수행해온 이들이 소외되는 것을 막아야 한다고 생각합니다.

 그리고 이 계기를 통해 후순위로 밀려왔던 요가와 필라테스 지도자들의 직업 분류를 정립하고 그 가치를 높이는데 진전이 있기를 희망합니다.

 국민청원 내용은 다음과 같습니다.
1. 코로나19 피해에 대하여 요가, 필라테스 지도자의 생계비 지원을 요구합니다.
    (대부분 프리랜서로 활동하고 있기에 대출 등으로도 생계비 조달이 어렵습니다. 전월 수업에 대한 수입의 50%를 요구합니다)
2. 요가, 필라테스 센터에 관련하여 면세 사업 승인을 요구합니다.
   (현재 대한민국 대부분의 사업이 어려움을 겪고 있는 현실에서 특별한 처우를 원하는 것은 어려움이 있으리라 생각됩니다. 하지만 국민 건강을 위해 이바지하고 있는 이러한 사업은 면세로서 장려하고 관리하는 것이 타당하다고 생각합니다. 이 시기에 이 뜻이 관철 되기를 바랍니다)

대한요가회 사무처장 올림.",,문화/예술/체육/언론,2020-03-25,2020-04-24,kakao
587163,청원종료,긴급생계자금,791,"안녕하세요? 라는 말이 무색할만큼 하루하루 힘든 날을 보내고 계시는 대구 시민 여러분~
대구가 특별재난지역으로 된 상황에 기업과 소상공인, 생계가 어려운 취약계층 등 어느 누구하나 
경제적으로 정신적으로 힘들지 않은 시민이 계신가요?
대구에 긴급생활자금이 지원된다고 하니 타지역에서는 대구시민 모두가 혜택을 보는 줄 
알고 계시더군요.
1단계  기초수급대상자, 차상위계층등
2단계  공시지가 6천만원이 안되고 통장에 잔고가 5백만원  이하
3단계는 아직 미정상태라고 합니다.
세금잘내고 열심히 일해서 생계를 유지해 나가는 대구시민의 한사람으로서 
이해가 되지 않습니다.
시민들이 낸 세금으로 미약하지만 늘 도움을 받아온 어려운 계층만 
대구시민은 아니지 않습니까?
미성년자 이상 모든 대구시민에게 지원금을 골고루 지원되어서
공평한  분배가 되어야된다고  생각합니다.!",,기타,2020-03-25,2020-04-24,naver
587164,청원종료,특정업종 행정명령은 형평성에 맞지 않습니다.,402,"교회에서 감염자가 피시방에 퍼뜨리면서 확진자가 나왔습니다. 
그 폐쇄한 가게 업주는 피해자인가요? 가해자인가요? 
이번에 노래방,피시방,클럽 등 특정 몇몇 업종에 대해 행정명령을 내렸습니다. 
감염자가 추후에 나오면서 우려되는 부분은 이해합니다. 
하지만 그건 형평성에 맞지 않다고 생각합니다. 
대중교통 (지하철, 버스 등), 회사, 학원,백화점,영화관, 놀이공원,사우나,카페, 식당 등등
대규모의 인원이 모일 수 있는 장소는 수도 없이 많습니다. 
또한 먹고, 마시고 하는 곳은 마스크 착용 또한 하지 않습니다. 
그런 곳은 안전하기에  아무런 조치를 취하지 않는 것인가요?
일부 업종만 행정명령 내리면 바이러스 집단감염은 사라지는 건가요? 
정작 우한바이러스 원흉인  중국인들은 아직도 막지 못하며 
그들 중 바이러스 걸린 사람은 없는 건가요? 
혹시나 있다면 확진자들이 어디서 어떻게 하고 있는지 파악은 하시고 계신가요? 
왜  우한바이러스의 피해자인 국민, 자영업자 그것도 특정 업종에만 이러는 건지 
참 속상합니다. 
안그래도 자영업자들 힘듭니다. 
언론에서 특정 업종 언급하기라도 하면  몇 만명의 자영업자들이 휘청거립니다. 
중국 유학생들에게는 무상으로 나눠주던 체온계 하나 배부 하지도 못하면서 
약국이며 온라인이며 품절인 체온계를 당장 어떻게 구비해 놓으라는건지.
보여주기식으로 어떤 보상,대책도 없이 일단 강행하고 본다 라는 생각은 지울수가 없습니다. 
우한바이러스로 인해 더이상 확진자가 생기지 않기를 
누구보다 바라고 있는 사람들은 자영업자,영세업자들입니다. 
하지만  그 감염확진자의 원흉이 마치 국민인냥,  특정 업종 자영업자인냥 몰아가는 것은 
옳지 않다고 생각합니다. 

이번 국가적 재난 사태의 근본적 원인이 무엇인지  
진정한 해결책은 무엇인지  
눈가리고 아웅에  보여주기식으로 자국민인 자영업자들 더 이상 힘들지 않게 해주길 바랍니다.",,행정,2020-03-25,2020-04-24,naver
